period_unit,period_key,group_type,parent_group,group_name,inv_amount,inv_ratio,sku_count,sales_1m,sales_3m,sales_ytd,turnover_1m,turnover_3m,turnover_ytd,weighted_avg_unit_price
weekly,2026-02-06,category,,Tech,59065724,0.1497433776,19,4240,20219,10906,1.01632625,4.846485955,2.614163699,14158.02967
weekly,2026-02-06,category,,Stationery,102943172,0.2609814497,51,11856,91245,42850,0.4312523013,3.318962233,1.558633697,3744.47367
weekly,2026-02-06,category,,Drinkware,42541439,0.1078510231,14,2250,11685,5662,0.2770511683,1.438819067,0.6971838733,5238.291278
weekly,2026-02-06,category,,Lifestyle,131068010.4,0.3322835182,21,7020,26456,15131,0.5318570908,2.004389059,1.146371744,9930.121184
weekly,2026-02-06,category,,Kit Package,18808254,0.04768267093,10,396,7396,4196,0.06970843878,1.301928316,0.7386278008,3310.843491
weekly,2026-02-06,category,,Awards & Recognition,13373500,0.03390448681,2,500,1502,734,0.1308557969,0.3930908139,0.1920963099,3500
weekly,2026-02-06,category,,Bag&pouch,21670918,0.05494009448,6,1487,5162,3397,0.2964055587,1.028947878,0.6771282334,4319.691028
weekly,2026-02-06,category,,Fragrance,3441691,0.00872537235,5,1300,8969,4402,0.278742215,1.923106867,0.9438640235,737.9573637
weekly,2026-02-06,category,,Figure,1533610,0.003888006881,2,0,0,0,0,0,0,1111.123043
weekly,2026-02-06,sub_category,,Product Parts,394446318.4,1,130,29049,172634,87278,0.551343223,3.276552927,1.656516018,7486.49883
weekly,2026-02-06,sourcing,,중개소싱,97412610,0.1851750411,18,4340,21995,11940,0.4743133831,2.403807111,1.304908248,10646.10705
weekly,2026-02-06,sourcing,,해당없음,276226768.7,0.5250891363,221,42446,229984,112750,0.4491906143,2.433837211,1.193192333,2923.207651
weekly,2026-02-06,sourcing,,국내소싱,108346494.7,0.2059596453,41,11147,55862,30339,0.7578014869,3.797641219,2.06252259,7365.671011
weekly,2026-02-06,sourcing,,직소싱,44071037,0.08377617731,17,9738,29725,21786,2.32098541,7.08474957,5.192543453,10504.02895
weekly,2026-02-06,production,,해외생산,249830141.7,0.4749108637,76,25225,107582,64065,0.9287477981,3.96101271,2.358780087,9198.382318
weekly,2026-02-06,production,,국내생산,276226768.7,0.5250891363,221,42446,229984,112750,0.4491906143,2.433837211,1.193192333,2923.207651
weekly,2026-02-06,procurement,,중개소싱,93668350,0.2374679282,14,2940,18553,9890,0.3461092143,2.184137501,1.164292561,11027.03368
weekly,2026-02-06,procurement,,국내생산,160565386.4,0.4070652429,70,10252,90739,39513,0.2658487335,2.352989488,1.024627488,4163.685586
weekly,2026-02-06,procurement,,국내소싱,106556426,0.2701417684,35,10847,50387,28314,0.7603738977,3.532124973,1.984809306,7469.597581
weekly,2026-02-06,procurement,,직소싱,33656156,0.08532506055,11,5010,12955,9561,2.015347917,5.211343766,3.846056175,13538.69539
weekly,2026-02-06,subcategory,Tech,충전패드,5232000,0.01326416234,2,0,1800,300,0,8.256880734,1.376146789,24000
weekly,2026-02-06,subcategory,Stationery,다이어리,55471996,0.1406325612,9,4396,26861,10508,0.4244698435,2.593649788,1.014633557,5356.276037
weekly,2026-02-06,subcategory,Drinkware,텀블러,21938139,0.05561755295,4,350,5620,2311,0.09959358627,1.599188442,0.6576022225,6242.56554
weekly,2026-02-06,subcategory,Lifestyle,캠핑,44479010,0.1127631516,4,0,400,300,0,0.1246162036,0.09346215267,13857.01341
weekly,2026-02-06,subcategory,Lifestyle,미분류,18406905,0.04666517126,1,0,0,0,0,0,0,15455
weekly,2026-02-06,subcategory,Kit Package,슬리브박스,17335754,0.04394959007,3,246,3996,1746,0.05010573888,0.813912734,0.3556285369,3530.978712
weekly,2026-02-06,subcategory,Lifestyle,구강가전,19304112,0.04893976975,1,500,1602,700,0.2166377816,0.6941074523,0.3032928943,8364
weekly,2026-02-06,subcategory,Tech,배터리,2519670,0.006387865427,4,1282,5554,2372,3.610666301,15.64246539,6.680577586,7096.480154
weekly,2026-02-06,subcategory,Awards & Recognition,트로피,13373500,0.03390448681,2,500,1502,734,0.1308557969,0.3930908139,0.1920963099,3500
weekly,2026-02-06,subcategory,Lifestyle,우산,15752520,0.03993577647,2,2400,5670,4320,1.212605236,2.864779869,2.182689424,7958.995094
weekly,2026-02-06,subcategory,Tech,건강가전,19430320,0.04925973217,2,0,590,170,0,0.6674208145,0.1923076923,21980
weekly,2026-02-06,subcategory,Drinkware,보틀,13755600,0.03487318643,5,1700,3321,2551,0.6593077744,1.287977129,0.9893494897,5334.808248
weekly,2026-02-06,subcategory,Bag&pouch,하드케이스 파우치,21603646,0.05476954656,4,947,2912,1147,0.1876484819,0.5770141281,0.2272785731,4280.772308
weekly,2026-02-06,subcategory,Lifestyle,타월,12356510.4,0.03132621557,2,200,6107,2816,0.05078659796,1.550768769,0.7150752993,3137.72563
weekly,2026-02-06,subcategory,Lifestyle,골프,6432915,0.01630872111,1,0,310,0,0,0.2489959839,0,5167
weekly,2026-02-06,subcategory,Tech,PC/ 노트북 악세사리,15306892,0.03880602071,5,2380,7612,5581,0.7437124188,2.378629803,1.743974374,4783.162048
weekly,2026-02-06,subcategory,Tech,계절가전,5977724,0.01515472124,2,0,80,0,0,0.06754779933,0,5047.276265
weekly,2026-02-06,subcategory,Stationery,노트,13085988,0.03317558661,8,650,3794,850,0.09743370071,0.5687130162,0.1274133009,1961.563444
weekly,2026-02-06,subcategory,Stationery,메모패드,5630976,0.01427564598,3,0,3935,1820,0,2.676436953,1.237894601,3829.975158
weekly,2026-02-06,subcategory,Drinkware,리유저블컵,5470200,0.01386804679,4,200,1844,600,0.06060163301,0.5587470564,0.181804899,1657.515265
weekly,2026-02-06,subcategory,Stationery,펜,21767235,0.05518427726,13,6140,37482,21249,0.3330268708,2.032982601,1.152522472,1180.63097
weekly,2026-02-06,subcategory,Tech,충전기,8908618,0.02258512143,3,518,3953,2243,1.005519764,7.673396964,4.354017048,17293.03373
weekly,2026-02-06,subcategory,Lifestyle,여권케이스,3198000,0.008107567116,1,150,880,650,0.1923076923,1.128205128,0.8333333333,4100
weekly,2026-02-06,subcategory,Lifestyle,모바일 악세사리,2804076,0.007108891297,2,600,2200,1400,0.3436426117,1.26002291,0.8018327606,1606
weekly,2026-02-06,subcategory,Stationery,포스트잇,6379450,0.01617317668,5,350,4356,2450,0.1320038654,1.642882393,0.9240270577,2406.034454
weekly,2026-02-06,subcategory,Lifestyle,명함지갑,3326130,0.008432402192,1,100,1400,550,0.157480315,2.204724409,0.8661417323,5238
weekly,2026-02-06,subcategory,Fragrance,샤쉐,2032291,0.005152262565,4,1200,7382,3900,0.6150785274,3.783758075,1.999005214,1041.68213
weekly,2026-02-06,subcategory,Drinkware,머그컵,1377500,0.00349223693,1,0,900,200,0,1.633393829,0.3629764065,2500
weekly,2026-02-06,subcategory,Lifestyle,구강관리,2155200,0.005463861366,1,370,4045,1495,0.274684484,3.002969562,1.109873794,1600
weekly,2026-02-06,subcategory,Tech,시계,1690500,0.004285754287,1,60,630,240,0.1739130435,1.826086957,0.6956521739,4900
weekly,2026-02-06,subcategory,Lifestyle,도시락,1342384,0.003403210874,1,0,0,0,0,0,0,1583
weekly,2026-02-06,subcategory,Fragrance,디퓨저,1409400,0.003573109785,1,100,1587,502,0.02128565347,0.3378033206,0.1068539804,300
weekly,2026-02-06,subcategory,Lifestyle,세제,1142408,0.002896231874,2,0,0,0,0,0,0,1055.679505
weekly,2026-02-06,subcategory,Kit Package,지퍼백,1170900,0.00296846477,3,150,1400,450,0.07296758066,0.6810307529,0.218902742,569.5849347
weekly,2026-02-06,subcategory,Lifestyle,네임택,351700,0.0008916295668,1,1300,1700,1400,0.3696332101,0.4833665055,0.398066534,100
weekly,2026-02-06,subcategory,Kit Package,플라스틱 박스,301600,0.0007646160857,4,0,2000,2000,0,8.620689655,8.620689655,1300
weekly,2026-02-06,subcategory,Stationery,미분류,607527,0.001540201978,13,320,14817,5973,0.05282794756,2.446099059,0.9860666586,100.295014
weekly,2026-02-06,subcategory,Bag&pouch,노트북백,67272,0.0001705479221,2,540,2250,2250,135,562.5,562.5,16818
weekly,2026-02-06,subcategory,Figure,월드 오브 피규어,1533610,0.003888006881,2,0,0,0,0,0,0,1111.123043
weekly,2026-02-06,subcategory,Lifestyle,가드닝,16140,0.00004091811546,1,1400,2142,1500,1.734820322,2.654275093,1.858736059,20
weekly,2026-02-13,category,,Tech,104085249,0.2414185018,19,4240,20219,10906,0.989624731,4.719156235,2.545482858,19039.88653
weekly,2026-02-13,category,,Stationery,100802533,0.2338044701,51,11856,91245,42850,0.4254999187,3.274691303,1.537843414,3656.114242
weekly,2026-02-13,category,,Drinkware,41823329,0.09700630515,14,2250,11685,5662,0.2776952161,1.442163823,0.6988045839,5206.153885
weekly,2026-02-13,category,,Lifestyle,127471952.4,0.2956623351,21,7020,26456,15131,0.5435099328,2.04830467,1.171488432,10008.47848
weekly,2026-02-13,category,,Kit Package,18808624,0.04362529629,10,396,7396,4196,0.0697064125,1.301890472,0.7386063304,3310.779817
weekly,2026-02-13,category,,Awards & Recognition,13198500,0.03061300354,2,500,1502,734,0.1317175975,0.3956796628,0.1933614331,3500
weekly,2026-02-13,category,,Bag&pouch,21591702,0.0500804523,6,1487,5162,3397,0.2973863632,1.032352661,0.6793688471,4326.063626
weekly,2026-02-13,category,,Fragrance,2767516,0.006419061037,5,1300,8969,4402,0.3011376555,2.077618179,1.01969843,719.163861
weekly,2026-02-13,category,,Figure,590910,0.00137057468,2,0,0,0,0,0,0,4386.616761
weekly,2026-02-13,sub_category,,Product Parts,431140315.4,1,130,29049,172634,87278,0.661101739,3.928831892,1.986286536,9394.415631
weekly,2026-02-13,sourcing,,중개소싱,146733469,0.2590585854,18,4340,21995,11940,0.5305793968,2.688961712,1.459704608,14923.83402
weekly,2026-02-13,sourcing,,해당없음,270714554.6,0.4779477377,221,42446,229984,112750,0.4487968306,2.431703583,1.192146319,2891.503704
weekly,2026-02-13,sourcing,,국내소싱,108323446.7,0.1912455219,41,11147,55862,30339,0.7450115979,3.733546056,2.027712108,7240.585773
weekly,2026-02-13,sourcing,,직소싱,40638899,0.07174815506,17,9738,29725,21786,2.545327199,7.769547238,5.694444277,11070.77963
weekly,2026-02-13,production,,해외생산,295695814.7,0.5220522623,76,25225,107582,64065,1.070881366,4.567197585,2.719762723,11579.65473
weekly,2026-02-13,production,,국내생산,270714554.6,0.4779477377,221,42446,229984,112750,0.4487968306,2.431703583,1.192146319,2891.503704
weekly,2026-02-13,procurement,,중개소싱,140414984,0.3256827974,14,2940,18553,9890,0.3904094508,2.463696102,1.313316146,15542.23569
weekly,2026-02-13,procurement,,국내생산,153786922.4,0.3566980793,70,10252,90739,39513,0.2727187371,2.413794917,1.051105683,4181.123911
weekly,2026-02-13,procurement,,국내소싱,106533950,0.2470980936,35,10847,50387,28314,0.7475040557,3.472341371,1.951215067,7342.395146
weekly,2026-02-13,procurement,,직소싱,30404459,0.07052102973,11,5010,12955,9561,2.2776147,5.889520646,4.346561706,14561.41701
weekly,2026-02-13,subcategory,Tech,충전패드,53688000,0.124525585,2,0,1800,300,0,1.466395112,0.2443991853,24000
weekly,2026-02-13,subcategory,Stationery,다이어리,51702325,0.1199199498,9,4396,26861,10508,0.4439285577,2.712548905,1.061146789,5411.48109
weekly,2026-02-13,subcategory,Drinkware,텀블러,21220029,0.04921838261,4,350,5620,2311,0.1007746065,1.618152253,0.6654003304,6213.210568
weekly,2026-02-13,subcategory,Lifestyle,캠핑,44479010,0.1031659727,4,0,400,300,0,0.1246162036,0.09346215267,13857.01341
weekly,2026-02-13,subcategory,Lifestyle,미분류,18406905,0.04269353698,1,0,0,0,0,0,0,15455
weekly,2026-02-13,subcategory,Kit Package,슬리브박스,17336124,0.04020993487,3,246,3996,1746,0.05010415721,0.8138870415,0.3556173109,3530.904931
weekly,2026-02-13,subcategory,Lifestyle,구강가전,19304112,0.04477454627,1,500,1602,700,0.2166377816,0.6941074523,0.3032928943,8364
weekly,2026-02-13,subcategory,Tech,배터리,2519670,0.005844199464,4,1282,5554,2372,3.610666301,15.64246539,6.680577586,7096.480154
weekly,2026-02-13,subcategory,Awards & Recognition,트로피,13198500,0.03061300354,2,500,1502,734,0.1317175975,0.3956796628,0.1933614331,3500
weekly,2026-02-13,subcategory,Lifestyle,우산,12701000,0.02945908686,2,2400,5670,4320,1.36115069,3.215718504,2.450071241,8068.651744
weekly,2026-02-13,subcategory,Tech,건강가전,19430320,0.04506727695,2,0,590,170,0,0.6674208145,0.1923076923,21980
weekly,2026-02-13,subcategory,Drinkware,보틀,13755600,0.03190515827,5,1700,3321,2551,0.6593077744,1.287977129,0.9893494897,5334.808248
weekly,2026-02-13,subcategory,Bag&pouch,하드케이스 파우치,21524430,0.04992441957,4,947,2912,1147,0.1882675891,0.5789178665,0.2280284316,4287.021591
weekly,2026-02-13,subcategory,Lifestyle,타월,12356510.4,0.02866006717,2,200,6107,2816,0.05078659796,1.550768769,0.7150752993,3137.72563
weekly,2026-02-13,subcategory,Lifestyle,골프,6432915,0.01492069929,1,0,310,0,0,0.2489959839,0,5167
weekly,2026-02-13,subcategory,Tech,PC/ 노트북 악세사리,13466475,0.03123455293,5,2380,7612,5581,0.8582347612,2.744908825,2.012524455,5187.87894
weekly,2026-02-13,subcategory,Tech,계절가전,5977724,0.0138649154,2,0,80,0,0,0.06754779933,0,5047.276265
weekly,2026-02-13,subcategory,Stationery,노트,13085988,0.03035203977,8,650,3794,850,0.09743370071,0.5687130162,0.1274133009,1961.563444
weekly,2026-02-13,subcategory,Stationery,메모패드,5630976,0.01306065751,3,0,3935,1820,0,2.676436953,1.237894601,3829.975158
weekly,2026-02-13,subcategory,Drinkware,리유저블컵,5470200,0.01268774876,4,200,1844,600,0.06060163301,0.5587470564,0.181804899,1657.515265
weekly,2026-02-13,subcategory,Stationery,펜,23469407,0.05443565856,13,6140,37482,21249,0.3024373858,1.846247247,1.046659937,1114.108449
weekly,2026-02-13,subcategory,Tech,충전기,7312560,0.01696097474,3,518,3953,2243,1.222596632,9.329970051,5.29398503,19142.81621
weekly,2026-02-13,subcategory,Lifestyle,여권케이스,3185700,0.007389009764,1,150,880,650,0.1926782274,1.130378934,0.8349389852,4100
weekly,2026-02-13,subcategory,Lifestyle,모바일 악세사리,2804076,0.006503859416,2,600,2200,1400,0.3436426117,1.26002291,0.8018327606,1606
weekly,2026-02-13,subcategory,Stationery,포스트잇,6306310,0.0146270478,5,350,4356,2450,0.1340103445,1.667854459,0.9380724112,2428.604382
weekly,2026-02-13,subcategory,Lifestyle,명함지갑,2797092,0.006487660514,1,100,1400,550,0.1710863986,2.395209581,0.9409751925,5238
weekly,2026-02-13,subcategory,Fragrance,샤쉐,1476616,0.003424908196,4,1200,7382,3900,0.7425279135,4.567784214,2.413215719,1085.608914
weekly,2026-02-13,subcategory,Drinkware,머그컵,1377500,0.003195015522,1,0,900,200,0,1.633393829,0.3629764065,2500
weekly,2026-02-13,subcategory,Lifestyle,구강관리,2152000,0.004991414449,1,370,4045,1495,0.2748885587,3.005200594,1.110698366,1600
weekly,2026-02-13,subcategory,Tech,시계,1690500,0.003920997271,1,60,630,240,0.1739130435,1.826086957,0.6956521739,4900
weekly,2026-02-13,subcategory,Lifestyle,도시락,1342384,0.003113566401,1,0,0,0,0,0,0,1583
weekly,2026-02-13,subcategory,Fragrance,디퓨저,1290900,0.00299415284,1,100,1587,502,0.02221975336,0.3526274858,0.1115431619,300
weekly,2026-02-13,subcategory,Lifestyle,세제,1142408,0.002649735966,2,0,0,0,0,0,0,1055.679505
weekly,2026-02-13,subcategory,Kit Package,지퍼백,1170900,0.00271582118,3,150,1400,450,0.07296758066,0.6810307529,0.218902742,569.5849347
weekly,2026-02-13,subcategory,Lifestyle,네임택,351700,0.000815743709,1,1300,1700,1400,0.3696332101,0.4833665055,0.398066534,100
weekly,2026-02-13,subcategory,Kit Package,플라스틱 박스,301600,0.0006995402407,4,0,2000,2000,0,8.620689655,8.620689655,1300
weekly,2026-02-13,subcategory,Stationery,미분류,607527,0.001409116657,13,320,14817,5973,0.05282794756,2.446099059,0.9860666586,100.295014
weekly,2026-02-13,subcategory,Bag&pouch,노트북백,67272,0.000156032729,2,540,2250,2250,135,562.5,562.5,16818
weekly,2026-02-13,subcategory,Figure,월드 오브 피규어,590910,0.00137057468,2,0,0,0,0,0,0,4386.616761
weekly,2026-02-13,subcategory,Lifestyle,가드닝,16140,0.00003743560837,1,1400,2142,1500,1.734820322,2.654275093,1.858736059,20
weekly,2026-02-20,category,,Tech,120304176,0.2736870197,19,4240,20219,10906,0.793718934,3.784953568,2.041579881,17687.39927
weekly,2026-02-20,category,,Stationery,93261506,0.212166065,51,11856,91245,42850,0.427631862,3.291098958,1.545548692,3570.899311
weekly,2026-02-20,category,,Drinkware,43766912.33,0.09956791356,14,2250,11685,5662,0.2704554398,1.40456525,0.6805860889,5133.912585
weekly,2026-02-20,category,,Lifestyle,126260896.6,0.2872383124,21,7020,26456,15131,0.5494042175,2.070518231,1.184193051,10038.51923
weekly,2026-02-20,category,,Kit Package,19034820,0.04330342744,10,396,7396,4196,0.06965934128,1.301011334,0.7381075656,3321.818152
weekly,2026-02-20,category,,Awards & Recognition,13373500,0.03042415882,2,500,1502,734,0.1314290721,0.3948129326,0.1929378779,3500
weekly,2026-02-20,category,,Bag&pouch,20792502,0.04730208122,6,1487,5162,3397,0.2984058795,1.035891829,0.6816978969,4284.784805
weekly,2026-02-20,category,,Fragrance,2766316,0.006293254372,5,1300,8969,4402,0.3125665425,2.156468708,1.0583984,719.3456901
weekly,2026-02-20,category,,Figure,7810,0.00001776742666,2,0,0,0,0,0,0,781
weekly,2026-02-20,sub_category,,Product Parts,439568438.9,1,130,29049,172634,87278,0.6509810606,3.868686165,1.95587886,9450.606344
weekly,2026-02-20,sourcing,,중개소싱,145880341,0.2543215442,18,4340,21995,11940,0.4994733501,2.531317128,1.374127143,14962.19682
weekly,2026-02-20,sourcing,,해당없음,264266956.8,0.4607117043,221,42446,229984,112750,0.4469921154,2.421925144,1.187352424,2847.568716
weekly,2026-02-20,sourcing,,국내소싱,122954614,0.2143538128,41,11147,55862,30339,0.7406867079,3.711872331,2.015940973,7522.364576
weekly,2026-02-20,sourcing,,직소싱,40503999,0.07061293867,17,9738,29725,21786,2.590404357,7.907144127,5.795291571,11102.71523
weekly,2026-02-20,production,,해외생산,309338954,0.5392882957,76,25225,107582,64065,1.017984881,4.341599582,2.585419282,11499.69678
weekly,2026-02-20,production,,국내생산,264266956.8,0.4607117043,221,42446,229984,112750,0.4469921154,2.421925144,1.187352424,2847.568716
weekly,2026-02-20,procurement,,중개소싱,139561856,0.3174974444,14,2940,18553,9890,0.3679146495,2.321741664,1.237644858,15586.11555
weekly,2026-02-20,procurement,,국내생산,148459956.6,0.3377402549,70,10252,90739,39513,0.2746216852,2.43063764,1.058439977,4132.4712
weekly,2026-02-20,procurement,,국내소싱,121165117.3,0.2756456256,35,10847,50387,28314,0.7414496311,3.44421707,1.93541116,7616.041677
weekly,2026-02-20,procurement,,직소싱,30381509,0.06911667515,11,5010,12955,9561,2.31873029,5.995838503,4.425026008,14569.91441
weekly,2026-02-20,subcategory,Tech,충전패드,53688000,0.1221379773,2,0,1800,300,0,1.150895141,0.1918158568,24000
weekly,2026-02-20,subcategory,Stationery,다이어리,46920046,0.1067411621,9,4396,26861,10508,0.4604837757,2.813706711,1.100719635,5380.494081
weekly,2026-02-20,subcategory,Drinkware,텀블러,21220029,0.04827468744,4,350,5620,2311,0.1013366543,1.627177135,0.669111452,6213.210568
weekly,2026-02-20,subcategory,Lifestyle,캠핑,44479010,0.1011879063,4,0,400,300,0,0.1246162036,0.09346215267,13857.01341
weekly,2026-02-20,subcategory,Lifestyle,미분류,18406905,0.04187494681,1,0,0,0,0,0,0,15455
weekly,2026-02-20,subcategory,Kit Package,슬리브박스,17616320,0.04007639867,3,246,3996,1746,0.04983453606,0.8095073419,0.3537036584,3530.837519
weekly,2026-02-20,subcategory,Lifestyle,구강가전,18450984,0.04197522471,1,500,1602,700,0.219876869,0.7044854881,0.3078276165,8364
weekly,2026-02-20,subcategory,Tech,배터리,18763580,0.04268636767,4,1282,5554,2372,1.412969329,6.121397545,2.614323907,8744.876729
weekly,2026-02-20,subcategory,Awards & Recognition,트로피,13373500,0.03042415882,2,500,1502,734,0.1314290721,0.3948129326,0.1929378779,3500
weekly,2026-02-20,subcategory,Lifestyle,우산,12694215,0.02887881357,2,2400,5670,4320,1.411966722,3.335771382,2.5415401,8069.33785
weekly,2026-02-20,subcategory,Tech,건강가전,19430320,0.04420317357,2,0,590,170,0,0.6674208145,0.1923076923,21980
weekly,2026-02-20,subcategory,Drinkware,보틀,15699183.33,0.03571499212,5,1700,3321,2551,0.6040021221,1.17993591,0.9063584786,5117.482987
weekly,2026-02-20,subcategory,Bag&pouch,하드케이스 파우치,20725230,0.0471490402,4,947,2912,1147,0.188831215,0.5806510011,0.2287110914,4244.103257
weekly,2026-02-20,subcategory,Lifestyle,타월,12029967.6,0.02736767824,2,200,6107,2816,0.05120972542,1.563688966,0.721032934,3135.997245
weekly,2026-02-20,subcategory,Lifestyle,골프,6432915,0.0146346153,1,0,310,0,0,0.2489959839,0,5167
weekly,2026-02-20,subcategory,Tech,PC/ 노트북 악세사리,13450310,0.03059889839,5,2380,7612,5581,0.8779447643,2.807947708,2.058743584,5191.884615
weekly,2026-02-20,subcategory,Tech,계절가전,5977724,0.01359907462,2,0,80,0,0,0.06754779933,0,5047.276265
weekly,2026-02-20,subcategory,Stationery,노트,13085988,0.02977008093,8,650,3794,850,0.09743370071,0.5687130162,0.1274133009,1961.563444
weekly,2026-02-20,subcategory,Stationery,메모패드,5630976,0.01281023727,3,0,3935,1820,0,2.676436953,1.237894601,3829.975158
weekly,2026-02-20,subcategory,Drinkware,리유저블컵,5470200,0.01244447853,4,200,1844,600,0.06060163301,0.5587470564,0.181804899,1657.515265
weekly,2026-02-20,subcategory,Stationery,펜,20722299,0.0471423723,13,6140,37482,21249,0.2420959406,1.477889258,0.8378333294,866.9050958
weekly,2026-02-20,subcategory,Tech,충전기,7303742,0.01661571067,3,518,3953,2243,1.265352131,9.656248984,5.479121293,19155.28163
weekly,2026-02-20,subcategory,Lifestyle,여권케이스,3161100,0.007191371627,1,150,880,650,0.1932989691,1.134020619,0.837628866,4100
weekly,2026-02-20,subcategory,Lifestyle,모바일 악세사리,2804076,0.006379156808,2,600,2200,1400,0.3436426117,1.26002291,0.8018327606,1606
weekly,2026-02-20,subcategory,Stationery,포스트잇,6304470,0.01434240824,5,350,4356,2450,0.1343131641,1.671623265,0.9401921487,2429.178932
weekly,2026-02-20,subcategory,Lifestyle,명함지갑,2797092,0.006363268498,1,100,1400,550,0.1761597181,2.466236054,0.9688784498,5238
weekly,2026-02-20,subcategory,Fragrance,샤쉐,1476616,0.003359240267,4,1200,7382,3900,0.7839081456,4.822341609,2.547701473,1085.608914
weekly,2026-02-20,subcategory,Drinkware,머그컵,1377500,0.00313375547,1,0,900,200,0,1.633393829,0.3629764065,2500
weekly,2026-02-20,subcategory,Lifestyle,구강관리,2152000,0.004895710905,1,370,4045,1495,0.274956651,3.005945009,1.110973495,1600
weekly,2026-02-20,subcategory,Tech,시계,1690500,0.003845817512,1,60,630,240,0.1739130435,1.826086957,0.6956521739,4900
weekly,2026-02-20,subcategory,Lifestyle,도시락,1342384,0.003053868024,1,0,0,0,0,0,0,1583
weekly,2026-02-20,subcategory,Fragrance,디퓨저,1289700,0.002934014105,1,100,1587,502,0.02255639098,0.3579699248,0.1132330827,300
weekly,2026-02-20,subcategory,Lifestyle,세제,1142408,0.002598930903,2,0,0,0,0,0,0,1055.679505
weekly,2026-02-20,subcategory,Kit Package,지퍼백,1116900,0.002540901259,3,150,1400,450,0.07429291052,0.6934004982,0.2228787316,571.0153102
weekly,2026-02-20,subcategory,Lifestyle,네임택,351700,0.0008001029393,1,1300,1700,1400,0.3696332101,0.4833665055,0.398066534,100
weekly,2026-02-20,subcategory,Kit Package,플라스틱 박스,301600,0.0006861275135,4,0,2000,2000,0,8.620689655,8.620689655,1300
weekly,2026-02-20,subcategory,Stationery,미분류,597727,0.001359804179,13,320,14817,5973,0.05313346519,2.46024548,0.9917693361,100.3326418
weekly,2026-02-20,subcategory,Bag&pouch,노트북백,67272,0.0001530410149,2,540,2250,2250,135,562.5,562.5,16818
weekly,2026-02-20,subcategory,Figure,월드 오브 피규어,7810,0.00001776742666,2,0,0,0,0,0,0,781
weekly,2026-02-20,subcategory,Lifestyle,가드닝,16140,0.00003671783179,1,1400,2142,1500,1.734820322,2.654275093,1.858736059,20
weekly,2026-02-27,category,,Tech,113989080,0.2468783568,19,4240,20219,10906,0.7567259196,3.608547493,1.946427566,17733.27534
weekly,2026-02-27,category,,Stationery,106214679,0.230040504,51,11856,91245,42850,0.4360326109,3.355751989,1.57591071,3707.361114
weekly,2026-02-27,category,,Drinkware,62090375.33,0.1344757746,14,2250,11685,5662,0.2718355623,1.411732687,0.6840590904,5745.457717
weekly,2026-02-27,category,,Lifestyle,121318514.6,0.2627524981,21,7020,26456,15131,0.5650416578,2.129450442,1.217898194,10184.42059
weekly,2026-02-27,category,,Kit Package,18457768,0.03997596466,10,396,7396,4196,0.06987350536,1.305011226,0.7403768396,3313.233381
weekly,2026-02-27,category,,Awards & Recognition,12848500,0.0278273723,2,500,1502,734,0.1325908247,0.3983028374,0.1946433307,3500
weekly,2026-02-27,category,,Bag&pouch,20792502,0.04503254809,6,1487,5162,3397,0.3003725835,1.042719083,0.686190764,4284.784805
weekly,2026-02-27,category,,Fragrance,6010222,0.01301698137,5,1300,8969,4402,0.3258823499,2.248337536,1.103487773,939.1518839
weekly,2026-02-27,category,,Figure,0,0,2,0,0,0,0,0,0,0
weekly,2026-02-27,sub_category,,Product Parts,461721640.9,1,130,29049,172634,87278,0.6132812656,3.644641743,1.842609463,9114.437127
weekly,2026-02-27,sourcing,,중개소싱,137437663,0.2321405947,18,4340,21995,11940,0.4929046289,2.498027031,1.356055592,14976.353
weekly,2026-02-27,sourcing,,해당없음,291128470.6,0.4917337419,221,42446,229984,112750,0.491191477,2.661409335,1.304759907,3189.101545
weekly,2026-02-27,sourcing,,국내소싱,124279537,0.2099157175,41,11147,55862,30339,0.7154963933,3.58563376,1.94738002,7444.193615
weekly,2026-02-27,sourcing,,직소싱,39199263,0.06620994586,17,9738,29725,21786,2.692748801,8.219547968,6.0242581,11365.87189
weekly,2026-02-27,production,,해외생산,300916463,0.5082662581,76,25225,107582,64065,0.9948056418,4.242742539,2.526549988,11395.22132
weekly,2026-02-27,production,,국내생산,291128470.6,0.4917337419,221,42446,229984,112750,0.491191477,2.661409335,1.304759907,3189.101545
weekly,2026-02-27,procurement,,중개소싱,131583903,0.284985349,14,2940,18553,9890,0.362834208,2.289681314,1.22055453,15587.959
weekly,2026-02-27,procurement,,국내생산,178750987.6,0.3871401549,70,10252,90739,39513,0.2845359469,2.518387367,1.096651275,4451.516965
weekly,2026-02-27,procurement,,국내소싱,122295846.3,0.2648692101,35,10847,50387,28314,0.7172448496,3.331779869,1.87222925,7547.227274
weekly,2026-02-27,procurement,,직소싱,29090904,0.06300528591,11,5010,12955,9561,2.445275431,6.323062516,4.666522633,15073.46698
weekly,2026-02-27,subcategory,Tech,충전패드,50064000,0.1084289658,2,0,1800,300,0,1.062260254,0.1770433756,24000
weekly,2026-02-27,subcategory,Stationery,다이어리,58010018,0.1256385078,9,4396,26861,10508,0.4319347546,2.63926284,1.032477343,5210.148742
weekly,2026-02-27,subcategory,Drinkware,텀블러,40481892,0.0876759684,4,350,5620,2311,0.08881535653,1.426120868,0.5864351112,6652.27585
