task_id,발주번호,project,산출물,산출물_옵션,고객주문수량,발주지시수량,대시보드,과업지시서,수주처,과업지시일자,입하예정일 (from movement_산출물),입하여부,지출결의,발주서 생성 요청 일시 _ test_수현,발주담당자,과업지시월,과업지시주
PNA52885_더블업 트래블 파우치_A1,PO074564,PNA52885-한국공항공사,더블업트래블파우치+인쇄,"더블업트래블파우치(S), 실크",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recPErJMQiWOeYycM&Aq5EA=recWKvTcNJlTbd1XN,"""Order_,PNA52885_DoubleupTravelPouch_S.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/arpzt2of4ZJw_91Fa0P40g/eD7Xn-JrKex0qYVUMANcBbjpkKl4i-hGcpuOSubhg7ico8HHTOdq3M4uAlxCO_WRV7Qw4RrfKy2iD_XiC-oGZldNxkXT87lrg3gBO0sS1AeIWjYa6AgeE6FRtpx3d5r4G-9e4eWUAblF8U7NQTbBJmzHNyhRayZnhNohvxHis1EiZEh0tMQNm-_rogSOb21WFt2_7L5jUkXcAS6dNvuL6w/wpO63kLFuDE8NKhHDbmdmCI9E_lHAXADQiJGkWWdNXw)""",마이 패스포트(Mai Passport),2026.7.10,2026.7.28,,26.7.20-7.24_마이 패스포트(Mai Passport),,김민지,07월,
PNA52676_아이콘 펜 [1]_A1,PO074424,PNA52676-알로스타,패드인쇄(아이콘 펜),"실크, 아이콘펜(바디)",100,102,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=rec0UseTR54nfP2qE&Aq5EA=recNneBaQIN331pVF,"""Order_PNA52676_IconPen_Silk,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/OjM3a9LLL6lXDda-hMj4ag/B437DmwZKoSAOtoEVfoveX1JPz99-_6OkHdlB8JVZ1ubjUeQe_Bl7jD1ETpQLtLlip9gHxWjVyAZvh7ZSp6vG9h5qz5B-tQmYDYlp9uJBUOMKPw7GT04eBP2dOapRD4gwc0jzGyGe02HWL8RO0icrBcb3Uh7nINK1_3dS6fjq7I-A4qL6x7lt3kUQypG--F2/x8C0H820AxU4GWEqSpogyS0sAlQiRMnik8Os_AW_XKc)""",신명인쇄,2026.7.6,2026.7.14,,26.8.3-8.7_신명인쇄,,김민지,07월,
PNA52802_심볼릭 샤프&형광펜 세트 | 스테들러_A2,PO074474,PNA52802-비올,실크(스테들러4종세트),,300,303,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recIJMWKiOm6s4t5E&Aq5EA=rec2VT5YqiAZfThJ4,Order_PNA52802_SymbolicPenSet_STAEDTLER_Silk.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/IsxfaFOp5kmhKOusHdt6xA/3kPIU4LRa0aPDxBs5JrctmlUMr_YKY2OtlIsJQRsTBcyLHwVq8x17-qbnf7xtWELV-sKgDG3nSj6id8H_eJ-ApIJaaacHauDc198_y9SQ9tHps1QEy7MMoTbnjrebSRZiPL5_P810xWWBmCM8tnW9l3s-OPpv7-iiwfjKxiazD72dOemU8i1Z-CGL7igE94QDbOh9a8ishbctTxk-ax00A/Os4AaT2CoWW8n4TpbwIbahuYkx5tiO9_Hp8Cc8YShbM),신명인쇄,2026.7.7,2026.7.14,,,,김민지,07월,
PNA52315_스탠드-업 칫솔_F1,PO074551,PNA52315-아이지넷,실크(스탠드-업 칫솔_칫솔케이스),"실크, 칫솔케이스",55,57,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recNIU3eDHlA5ptHH&Aq5EA=recYdlWp7ZstrQgNJ,"""Order_PNA52315_Toothbrush_PP_Case,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/FYafxzOSaCiiJEaPHqkmSA/bCgqY7sFRekT4AELMqPOLF5FlvjaqCQ_sg82nczm0MLzJ4guvjXij8zYjxLWYU3p0HxVdEvFtIVJ66uvyp81VE3OUokcA8bGy8J3avYZ_Kqrp6oOSoqPv5b1CIkT8cu4nydDJZ3gMbKIFQy2rDI_rgBMH9Lz4fAhBbZ8cTvLpZr4ODhtKv7fhCP0JjYRkTe4/_zVdOolFvjDejKU-4CFEKixLlHIq7b3uY8-7Wrauw_M)""",신명인쇄,2026.7.9,2026.7.14,,,,김민지,07월,
PNA52315_스탠드-업 칫솔_A1,PO074546,PNA52315-아이지넷,실크(스탠드-업 칫솔_바디),"스탠드업칫솔, 실크",55,56,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recbeWpn6qwfFgRJi&Aq5EA=recYdlWp7ZstrQgNJ,"""Order_,PNA52315_Toothbrush_Standup.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/yq6NWgiFJ1ZX6ELthrk4qw/s15YHz632keovJ3a24LwU7fwfgZu8Jo9MY9QorPRYi9eyI77hg_rPwzgVeP6cDh6fOw7f8WAfYqp2k_acIX4IYNelt-dsGNFDwHRBdD163Y596kvC8XOWhgfizukeoYLk1xS4mX6OFgTS0iFI74x9OSdClOXpu40sTgc-FnyGDmsktIpOEsLLkhO7ONYZBqJ/PMCjWHuSDCtn_V3N4kTWnY70vNOqaVetGr-EyeAKuoo)""",신명인쇄,2026.7.9,2026.7.14,,,,김민지,07월,
PNA52948_칠링패드 냉각선풍기_A2,PO074606,PNA52948-더에스엠씨,칠링패드냉각선풍기,"실크, 칠링패드냉각선풍기",57,61,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recZpFZKg0MBjvJYz&Aq5EA=recWYPOePkLJFM4wE,"""Order_PNA52948_ChillingPad_CoolingFan_Silk,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/jXX3V_4SvIwPh5tv1eemlQ/beVxky_m6ShmnMx1JVjqByWxW1Ba-Qg24fPtlqfwaOrr_lZ2f8h009yN0Cm98xyHDafoQtULm3FGACNSQOE9PFsv6zRsIIIvWbwfC3CYT5CZGT0kN_7YmlytafFJB339sDnLCQVHOhOLHyNjYGzm85K57BKYrWI4oQHsLdldrQYDUSEhT5Q22q6Sz_h_LuhoduBCOUPNFEZaChR4vGriIw/7Bbgj_7x3Hh35PT3U_FQa6YGqpH75ISeYNQFOOlhwnw)""",신명인쇄,2026.7.13,2026.7.16,,,,김민지,07월,
PNA38461_0708_5741,PO074518,PNA38461-26년7월_재고생산,브랜디드타월(화이트),,,1000,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=rec1976JkoEgaAzaJ&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074518.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/oHg9y4D7fMC-tEv8KIDYYQ/S7ejcx4mM0VjlNavHHZIlIZeg0MorBMyYnaLFvZHlPkjvmD1aVH35WRvVHARxWU2TIg1zcDbb-hHKHaR00u6hPC-2A11v6TCc-JaIMXG-tkSdp-ny6-U-DtYS_ZUjff0mCyIDqs6yxbmjAa3Sbrfby6NfrpabcktaaMAZeE31z4r-hCXtNqJjqP1oH9UhZFB/le7J4gbT4ce5HHkC9m4YNZfNCjF_BtRvqf7QZDVMHZE),유노타월 유노디자인,2026.7.8,2026.7.17,,,,김민지,07월,
PNA38461_0708_6151,PO074517,PNA38461-26년7월_재고생산,아트워크타월(1입)(화이트),,,2000,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recxhMG0D1YN3kwMl&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074517.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/dk1WXzl1-ysEmeyYeRjjDg/4gq1j1ebL3932V348fCmlu3r_hLDtob_XVYQGvLxBgePrIqRPrehazq0fY4S3-BLXlZFyJJ68Bd_pcA6yDHcou9LVM4dinh68517QzjM10EIJT7rMFTbSfrYrwhh6xuusAbxrhkQ37r8Q5PR4j0WYsjYAZsUHaUT-d6uGNjSxGvn-y4UPLlSftnBTfZNOC4f/xGd6SzxPC9U_fRh8256tMPYzKl3Vl3kLCc3oR8Znzxo),유노타월 유노디자인,2026.7.8,2026.7.17,,,,김민지,07월,
PNA52646_포켓 마켓백 [1]_A1,PO074376,PNA52646-플라잉베어(메리츠증권),포켓마켓백,"실크, 완제품공임(포켓마켓백), 포켓마켓백",500,504,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recusB7pzCnuKVOU4&Aq5EA=reccAQSDQgc4RR7I3,"""Order_,PNA52646_PocketMarketBag.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/uEqpR0Rkz2y7wPu3Oj3fhQ/HIImLxqNU8B9K1gt1HqEazRwn2lz3bQNaWUYWoFqosZb4S1y96dA2fC9jVHNqdbKvUwO7gH_Sw1cE-Mnzh3nZcS_Vk7e_G2QgMiqJnyPqhmYs-mYDr5QfNYJtnn31kehSAwXItNXA4jrdztCiUpfUTo-FIoTBibPqsHKb2-m4W7C_ONZxvHLdDXmlkgcSm8H/2g2uMJKJ_PC4G-pK1B7EiICXfbov0u3ezuC5CDZdXXA)""",유어백,2026.7.2,2026.7.23,,26.7.13-7.17_유어백,,김민지,07월,
PNA52791_포켓 마켓백_A1,PO074503,PNA52791-유네스코한국위원회,포켓마켓백,"완제품공임(포켓마켓백), 포켓마켓백, 실크",1000,1003,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recq1kkwfQQi4W9dM&Aq5EA=recXtLOiB5ZIFe5r4,"""Order_,PNA52791_PocketMarketBag.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/Ameoqd2lXaZUDCz7ZIPZLg/qoMBs2WQiFYS0RJjc0JNNUJ9pX15MxObEYHNyDd9LQW_Ei-PCXYFGMG-mlaSv3juYU9nyMLbHDfdogbIUwtTDRJn3bqnCO7GEdZU5HhgIIX6y83PwTqDQHQeRWzaRg9wAaeDlrXpMm0ysQLQe2o679iz6bN3UKxQikiO2YDyo0037wDxvAJMudtPCTxbdtDR/XM4zfVK-k1wMXKh_bUEX6Yd6J9wi9TpYfeTm-97P9oc)""",유어백,2026.7.8,2026.8.12,,26.7.13-7.17_유어백,,김민지,07월,
PNA52868_톤앤톤 쿨러백_A1,PO074520,PNA52868-뷰티셀렉션,톤앤톤쿨러백,"지퍼, 톤앤톤쿨러백, 실크",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=reciaub6YgZ1FAEfb&Aq5EA=recmoZuuacGqACQlB,"""Order_,PNA52868_Tone&amp;ToneCoolerBag.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/Q_iD7fxopoxFg8OnyT-J7w/jAo3ExCfJopWfxq8boCurlg1y8YDHqbt-gP0eE-y-PlNVwFmvds-ihDMKbvoa7tfBW2wSbw_P-NqvdPLLoouKy9euEd340eli5d7fOEGN-D3FuiSq-M0SyfnyobrSOQRCN2aDByVtglcden0FHPoVUkiFNsVMSN3xku0fV9DeMH-MkdQufoGs_U0e1Sp9hfbIn_BXpljswCGlBTmIYD_Iw/pwA9bLVdTBdAn_V_HTLVPMAjnIskZ03snJNvlO8vcdI)""",유어백,2026.7.8,2026.7.22,,,,김민지,07월,
PNA52709_매트블랙 텀블러 [1]_B1,PO074338,PNA52709-한국무역협회,불박(매트블랙 텀블러_가죽슬리브),"가죽슬리브, 공박(음각)",300,301,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recsMSiBowuLybZoN&Aq5EA=recmVcDH5dlNKycSK,"""Order_PNA52709_Matt_Sleeve,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/uZFQkGYa-0JXFhptiFNqLg/3k6DSxsEbnOFpi1dhZoVHB9Ocu6MlAPpVsvCHbWoWEHpP8YanQhlQHlh3Kcgb9JvFejsrf3kJbU3is5yDhh_PAxmPJUv6S5sDX85vvPFRcrRxy4V_vwKT5zQRQaIw44QmkHoOosWL9V4eK9AMjfifgXvHjBiUDyciY6HveurnbP_QawsHZLt6tOR3OBROC42/3lFf6cRUcngw13xgpMKi5uBjedGniFmC8kyzthJsCzE)""",유엘상사,2026.7.1,2026.7.16,,26.8.3-8.7_유엘상사,,김민지,07월,
PNA52919_매트블랙 텀블러_B1,PO074592,PNA52919-성공홀딩스,불박(매트블랙 텀블러_가죽슬리브),"가죽슬리브, 공박(음각)",100,102,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recRA0qmX686knDYM&Aq5EA=reclTQjLGlJxJj7nU,"""Order_,PNA52919_Matt_Sleeve.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/2fa15KFkAtVkcyUah6e5qg/gVCqOnENFYCBdsh2uh2cODyj_ojrhU_BtqqBUFtBXBZMPNRKBMrP06K014Oiisf1hjvQiwMtPKPQnUFC2243G0H3l6jE0FnlIiDxBNbZeNlFTBZabCI464UWcXppR5RQS0z-ultV2cG6753bbqkgvC-9xNmfb9y0uXB3m4Ba2LN28HNkTkMSSfCovMp6ZXmX/HoP2Md7N6Knkiiu5OglE2E1uZXgYithZV-hqKdS_H30)""",유엘상사,2026.7.10,2026.7.17,,,,김민지,07월,
PNA52796_스타일 수면안대_A1,PO074384,PNA52796-코슬립수면의원,스타일수면안대,"스타일수면안대, 패브릭디지털, 안대파우치, 안대파우치, OPP(안대파우치), 패브릭디지털",300,301,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recGn1wj553HyLl8P&Aq5EA=rec90zgquI6g28q9P,Order_PNA52796_PO074384.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/z8UNzv1YBFgzm-SUheyqHg/6sIFl8Rf92d2Xzq-pAP288Rl5gEAI370_f9hf0TxRxP_CmUW5DzuWiIPhWy7rEVppaZjDIrpAoJJw5EJHs9fe_nb-t9Hrj9hHZIW_5Lb75Mele3AN6I_2lLS9v79-lQFs31IMBS6iis6HIf0qE2M31aZFJ-GaR-a7A4Updd6JHJES9Q_Sxp_Qz-DlHGI_vIS/KfxJgBn9F0e4G2gB5TtbSDnKBMO0NMP2chqY_thQscA),주식회사 세라노,2026.7.3,2026.7.14,,26.7.13-7.17_주식회사 세라노,,김민지,07월,
PNA52459_에브리 폴더블 멀티충전기_A1,PO074625,PNA52459-나이스홀딩스,에브리폴더블멀티충전기,"UV, 에브리폴더블멀티충전기",170,175,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recPAWWKmbJHqRabl&Aq5EA=recjzhT9FSaUwUg3y,"""Order_PNA52459_Every_MultiCharger,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/3uqS7XTmhtY_P7MQAN9I6Q/7yb5BBuVp0irj8wy5lYSN6-NvDPbz5JNYfUXa-RfEfQCCS1Ai0QgaUiHq20xdz7623Gx3m0Hs-O30izTvPXm3sPl4qR6tQDBYQc9ij4t-AHE_1yus70BRfjmRNgLOorjTIecRJ4h1kj2IztyeMiUM0J6b7D-njbkeTgz2NlS3GwHw3jXl8qpqRxP1xMZeBwU/MIV8I-jV13CsdL_aSOemk3WIbSPpIHIBDlpXfqAzSpE)""",주식회사 알리오코리아,2026.7.14,2026.7.23,,,,김민지,07월,
PNA52676_오피스 마우스패드 [1]_A1,PO074421,PNA52676-알로스타,오피스마우스패드+인쇄,"OPP, 공박(음각), 오피스마우스패드(스탠다드)",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recAXl3g0SrpjsOgi&Aq5EA=recNneBaQIN331pVF,"""Order_,PNA52676_Mousepad.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/kQzidaJS_d-vJ_dOw338-Q/4EJx63Qlqm9RA0E7XhOA5UGfofKKTlG2BrQyLrlI5wiuwYTQLjwGCT4kgTYt90L4pO4tb4BeQDANemLVoj011BlNa9Co-F5g3a-IuHOrKf_bjSnEyMvR02-9mEABQlDBnMjy52W2-Z78v6F3aTKURv2M76NWehwhiMJxUDd0rKTlqfRH7MhUgrZxLgSrv6zc/-suGbUFA8DQebeyZ1Wa165bGr5SPZLQ-DNsWso4mgEk)""",주식회사 이루커머스,2026.7.6,2026.7.14,,26.7.13-7.17_주식회사 이루커머스,,김민지,07월,
PNA52868_데코 스티커_A1,PO074521,PNA52868-뷰티셀렉션,데코 스티커,"OPP, 데코스티커",100,100,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recDmWwYXPHnA2vKz&Aq5EA=recmoZuuacGqACQlB,"""Order_,PNA52868_DecoSticker_Removable_130x190.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/UV_j8WJnOMoz6_Mv9LL85w/K7Bc-P-80WP-d1U86pNUz5i0JZpVBuYITaqcRoxsPxhp3-fCimJWSQYuO0wEYLxiM2ClKb-Xu5V5mq9IdiV38qZrQrHKa6lcWilTW7rW2EM665j--Gmzl1rCuS61Xgl4l7S1Nya9ZHsQ5Oh-1XJv4EtslqkpNdZ9SKtq_R-Gvk4rW6PrVLfccW8hhMKo1pPYypcmZoiWd-DkmNZ6t9Cjrw/XoUVO2PYqDrM_gojt-U955TIbUxZjj8qDoWMQ7LPvCQ)""",주식회사 케이원랩(KWON LAB),2026.7.8,2026.7.22,,,,김민지,07월,
PNA52675_프리미엄 스트링 후드집업_A1,PO074541,PNA52675-플러그링크,오디너리후드집업+인쇄,"자수, 나염, 오디너리후드집업(SS)",50,52,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recIEZoblKSIaRXBV&Aq5EA=recXwOzz4EvjmOyjc,Order_PNA52675_PO074541.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/6IbOCcYIlB0HGr20LmP1Zg/ab6zs1gCmnoc6ZkHPUYJzg1mfNQFn-tEgz_eRFUhxijeE4YV7iLYspqYAJsSA0e8GwlqJEohanPJkofra1tUWypqjWzXuJM7icOvYIrSh-LaoOFWyAnk6AxeKaZI72GWpozP8NSZW1Sp2PEkZOZrJe_fbyArhI6ObmmJBmTDRTnRIUG-mcF_83apesqASaSp/GnobnbHrlTSebJyKvAgn4hM5AD_n7LFCet8nmSyck2k),크루티,2026.7.9,2026.7.29,,26.7.20-7.24_크루티,,김민지,07월,
PNA52896_브랜디드 노트북백_A1,PO074578,PNA52896-MAL,브랜디드노트북백,"레이저각인, 브랜디드노트북백",50,51,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recxAQzdjTKyqRFGn&UvxrW=recyFpdbRKVd8G0rS&Aq5EA=recS8CYx5gPs0zcJ9,"""Order_PNA52896_BrandedLaptopbag_Laser,.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/46-5Bxf5rtnyqIhUwUjQjw/Kr29otT9pkm1zAQFusKYpwA6EDViJfC3u5SAfSohnPiIceiPeEJpafQg8UQacPgZedyH0u97pBjPGL1cvk5W4Tz9TWJ1cZnkO5Y_CknQzdvpPWBJm-D3T95jdEPB2cwrTYq0GHEOC6BAnddsa5vLYQn0MaciQd4bI6Db0fclL-zH5AfH4VRb0isT1jWvb9Qp2qbvukyi0OMQX3T_uCt19Q/aC4DoNPRgh9AOfLLSq_pn1RqbsvfpgR94g_MMnOKvw0)""",타우하이텍,2026.7.10,2026.7.22,,,,김민지,07월,
PNA52766_클리어 리유저블컵_A1,PO074588,PNA52766-메디테라피,실크((클리어 리유저블컵),"클리어리유저블컵_바디(473ml), UV실크",100,102,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recwGP2SHVcvsxJMj&UvxrW=recZXxJSORvMqpZrc&Aq5EA=rec0n8QpVvUShScDX,"""Order_,PNA52766_ClearReusable_Cup.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/9DQxKDiNDg90jwhBY9J9Aw/HpHNgMa5MpXTtSsPKqgNiU6-zzByo8_VB7Nv5lQ_L7WhE8XpSdMK-kso6ztoCxgsYTwjf20yKSXriz6Hj9-epDZJy6W4yEmIXrgktvvyDs9lCaStW92C1Hzpl7AbQW9_EowoTe8U1XYngbF-VfM17-9k_LjS2PZTAjEHlin5gs7XiBLfzgWLUUcuIc7fmHHJ/TYK5OEyn9ypoHYJS1D6R4v4TcMW9rsE4UrTjCFCs8NI)""",성우스크린,2026.7.10,2026.7.20,,,2026.7.10 4:30오후,김영준,07월,
PNA52009_브랜드 스트랩 단우산_A1,PO074563,PNA52009-NanoH2O,브랜드스트랩단우산(블랙),"우산스트랩(기본), OPP",300,301,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=rec9wOhwvCrzk6Ijq&Aq5EA=recKk02OTAV8pFfxH,Order_PNA52009_PO074563.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/VJASp9HxmHqYV-wvrpOzlQ/AwM6hv57n2POINr0UK_8wG6Em2SPgpR9fdzsvMUN8fi5UdMus52-Yi6DJmlnHJzGfszxvRAVHsRoKiN2zyBYt4Dd1wM8P58uw8bzp3Fy5RZj-gbNEI3kM_6p1_k_iGo1cVfflp6yG5szievWhei5xtFQPH1hQcIFFP5DuFd6n3yc5buqx5-U01GQ8mKRLRsK/6b7dn6bZYf7M8P17_VoF8Wb3AdtcpUZrNy25aTTgNgU),(주)유닉스글로벌,2026.7.10,2026.7.14,,26.7.20-7.24_(주)유닉스글로벌,2026.7.10 12:01오후,김하은,07월,
PNA38461_0709_3731,PO074533,PNA38461-26년7월_재고생산,캐리미와인잔(컵부분),,,1440,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recftazq5tdp97l5u&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074533.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/p4YJGNLvl0ig6H0ZeKh7Sg/sBs24YqRKXLYpoq8CnEIYDNp6IywxjrSK9AjOKyarAhO5t7A6NnOVXwbG7eLuPR9SiWdi8IWk6uZHSlb4IZS_BRLG8Uv2jqEkM8gZM4r04bX2JHY3dknMu0jNAl618TTFHqLXRwc87nAEybqZIpYxodnPjYdzDPxzU1E53zbWEXHCM5T46gXTfMMuO9gEGji/gSDQ7qEOtVIsYnUq1dk2R5RHMUbTC-DtV0OVM83pVMo),보소코리아,2026.7.9,2026.7.14,,26.7.13-7.17_보소코리아,2026.7.9 11:44오전,김하은,07월,
PNA38461_0709_3761,PO074535,PNA38461-26년7월_재고생산,캐리미와인잔(2개입케이스),,,755,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recSaOnpAPJuFWFa4&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074535.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/w4UJsOKWfsfJFfD-hH1tZg/uQg_sdirOmcZHUeGciP0o31uJuVMUZRbfyU7F8sJ0flqYOBmxLAn6x_SXpt0-BPJUXrZlaHmsVCLdLODLCzMIMLOLnhhDkW9CY3-rdhGgja9g3OyYHzaL8_WxTnRDv4gcvDqDaDdtN3yAld2Z4qkoAV5cTsvwok0lTA2fPVYy6_8yP4zm5mZeiwHwo5-MWTD/IaG2frvIjwSYBVgkdAcSigAB9QsrB2iSB2Xko5IaFvQ),보소코리아,2026.7.9,2026.7.14,,26.7.13-7.17_보소코리아,2026.7.9 11:44오전,김하은,07월,
PNA38461_0709_3741,PO074534,PNA38461-26년7월_재고생산,캐리미와인잔(투명/받침대),,,1440,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=rec75zSjWwLdsDMPv&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074534.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/rIOnhXsLVFBdChKErdEQ_A/BoVroiZ1ns8hGc9o7euisTiUuaK3M3qbooGPeX1itzkDQJ_Funcajx-_sByfwRDvfZeTgoaT6tusjCAaWO-aNh6Ns0XgsLQTJYUSihXxUwWyGwyjJiRuuPzhWzemG46QgGnJSv0HMnlZtnu1X8GfRmumjwFbDw3LO-Ljl4iLP6AAWec4jePkYZNQd7YjPpV_/6sfkwUqypZKlH4T9Nz5mF4Ix9nxP4arTVg7Ou5PJVhs),보소코리아,2026.7.9,2026.7.14,,26.7.13-7.17_보소코리아,2026.7.9 11:44오전,김하은,07월,
PNA38461_0714_3741,PO074636,PNA38461-26년7월_재고생산,캐리미와인잔(투명/받침대),,,202,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recBsdyWKJvusLEAA&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074636.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/RsC8lRzfe601W7RojNJTCg/tuVQoRRkArhT6lzlDu_XtwmfKu-fCHuTq8PfBXoAksW7iKO5erCtYuItebeeZX_naakhQXp8oO3by5fMUxmoT79Y7QrwiwZBXnxG70ErP_zI91GPKwSfYFs5GQoF1fLOAGkEpfnu19Y5iWPtknLjrqj2-b7ZB9eLnvlePfIAiqWuhhn1tKJTRwxYK3LJYEVh/HbbnafFx1wMT9gZXVWBLDq8NjY2vP-Y0BySw5OM_avg),보소코리아,2026.7.14,2026.7.20,,,2026.7.14 2:26오후,김하은,07월,
PNA38461_0714_3731,PO074635,PNA38461-26년7월_재고생산,캐리미와인잔(컵부분),,,202,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recwxY3EdOZ2TPYK9&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074635.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/lEx-JLrdWaZf0vsdGU2JjQ/sBnmte5E8cJ6krdJxqWCWSRXFkZ5_04R6VVQYK4SVyl-Fy4PKyG4Bukwn-z-9LNvdREfnlmlgsRpXyXGJwvR9SmwCtxi9D8zfIcA04wTcZWC9NgfVYE2rEYcfJssm4XB7WR8YwZuvqyOYq3vjCeGJWrDEcQ9EqnABch18P1YoL3quiOAAjzmJ2DqSxGa5R_5/GkR_MQxrbiSbqzcxtJXUUN_j-2-LfIsmcnK9lzaD2nM),보소코리아,2026.7.14,2026.7.20,,,2026.7.14 2:26오후,김하은,07월,
