period_unit,period_key,group_type,parent_group,group_name,inv_amount,inv_ratio,sku_count,sales_1m,sales_3m,sales_ytd,turnover_1m,turnover_3m,turnover_ytd,weighted_avg_unit_price
weekly,2026-02-27,subcategory,Lifestyle,모바일 악세사리,2725382,0.005902651638,2,600,2200,1400,0.3460706561,1.101652479,0.7010515774,1606
weekly,2026-02-27,subcategory,Stationery,포스트잇,5834840,0.0126371378,5,350,4356,2450,0.1416624798,1.85646741,1.044156372,2511.986413
weekly,2026-02-27,subcategory,Lifestyle,명함지갑,2011392,0.004356287039,1,100,1400,550,0.1916626737,2.985781991,1.172985782,5238
weekly,2026-02-27,subcategory,Fragrance,샤쉐,4720522,0.01022373998,4,1200,7382,3900,0.550803335,3.560860354,1.881245649,1113.775407
weekly,2026-02-27,subcategory,Drinkware,머그컵,1377500,0.002983399256,1,0,900,200,0,1.599210267,0.3553800592,2500
weekly,2026-02-27,subcategory,Lifestyle,구강관리,1798400,0.003894987457,1,370,4045,1495,0.2867661306,2.597388699,0.9599743151,1600
weekly,2026-02-27,subcategory,Tech,시계,1690500,0.003661296873,1,60,630,240,0.1739130435,1.830213041,0.6972240155,4900
weekly,2026-02-27,subcategory,Lifestyle,도시락,1342384,0.002907344774,1,0,0,0,0,0,0,1583
weekly,2026-02-27,subcategory,Fragrance,디퓨저,1289700,0.002793241394,1,100,1587,502,0.02272856412,0.5198165739,0.1644284311,300
weekly,2026-02-27,subcategory,Lifestyle,세제,1142408,0.002474235337,2,0,0,0,0,0,0,1055.679505
weekly,2026-02-27,subcategory,Kit Package,지퍼백,1127970,0.002442965415,3,150,1400,450,0.07453008163,0.7796692971,0.2506079883,569.7414825
weekly,2026-02-27,subcategory,Lifestyle,네임택,300700,0.0006512581897,1,1300,1700,1400,0.3835373949,0.4356367985,0.3587597164,100
weekly,2026-02-27,subcategory,Kit Package,플라스틱 박스,301600,0.000653207416,4,0,0,0,0,0,0,1300
weekly,2026-02-27,subcategory,Stationery,미분류,755429,0.001636113478,13,320,14817,5973,0.05205367133,2.065452363,0.8326211086,104.4412182
weekly,2026-02-27,subcategory,Bag&pouch,노트북백,67272,0.000145698174,2,540,2250,2250,135,7.779485209,7.779485209,16818
weekly,2026-02-27,subcategory,Figure,월드 오브 피규어,0,0,2,0,0,0,0,0,0,0
weekly,2026-02-27,subcategory,Lifestyle,가드닝,0,0,1,1400,2142,1500,0,0,0,0
weekly,2026-03-06,category,,Drinkware,74627965.33,0.165861649,15,4237,10699,10699,0.4856185096,1.577257411,1.577257411,8553.391858
weekly,2026-03-06,category,,Stationery,115770506,0.2573014948,51,19650,60648,60648,0.6684364281,2.420741647,2.420741647,3938.179313
weekly,2026-03-06,category,,Tech,95152741,0.2114782369,19,8981,19887,19887,1.695391022,4.336889117,4.336889117,17962.48778
weekly,2026-03-06,category,,Fragrance,3127138,0.006950105943,5,6428,10830,10830,1.642420017,2.691477941,2.691477941,799.0158752
weekly,2026-03-06,category,,Lifestyle,112349774.6,0.2496988736,21,11310,26141,26141,1.051817679,2.206251396,2.206251396,10448.40664
weekly,2026-03-06,category,,Kit Package,16492982,0.03665587263,10,250,2446,2446,0.04989408919,0.4151020508,0.4151020508,3291.60926
weekly,2026-03-06,category,,Bag&pouch,19524588,0.04339365743,6,2110,5507,5507,0.4629018483,0.8998347624,0.8998347624,4283.397096
weekly,2026-03-06,category,,Awards & Recognition,12848500,0.02855596274,2,100,834,834,0.02724053391,0.2172101261,0.2172101261,3500
weekly,2026-03-06,category,,Figure,46860,0.0001041469754,1,0,0,0,0,0,0,781
weekly,2026-03-06,sub_category,,Product Parts,449941054.9,1,130,53066,136992,136992,1.091146781,2.976476041,2.976476041,9251.719248
weekly,2026-03-06,sourcing,,국내소싱,127089208.3,0.2337681529,42,21474,50761,50761,1.503552166,3.825318344,3.825318344,8898.447165
weekly,2026-03-06,sourcing,,중개소싱,119344697,0.2195228827,18,12930,24570,24570,1.607409349,3.086894559,3.086894559,14836.48737
weekly,2026-03-06,sourcing,,직소싱,37214980,0.06845331124,17,5381,27167,27167,1.716911996,6.982342557,6.982342557,11874.15826
weekly,2026-03-06,sourcing,,해당없음,260006042.8,0.4782556532,217,78151,189581,189581,1.066393154,2.513304866,2.513304866,3547.858173
weekly,2026-03-06,production,,해외생산,283648885.3,0.5217443468,77,39785,102498,102498,1.65330103,4.27867711,4.27867711,11787.2815
weekly,2026-03-06,production,,국내생산,260006042.8,0.4782556532,217,78151,189581,189581,1.066393154,2.513304866,2.513304866,3547.858173
weekly,2026-03-06,procurement,,국내소싱,125154956.3,0.2781585609,36,20824,48086,48086,1.500624424,3.729872534,3.729872534,9018.948532
weekly,2026-03-06,procurement,,직소싱,28445790,0.06322114794,11,2211,11772,11772,1.190736001,4.716263422,4.716263422,15319.50531
weekly,2026-03-06,procurement,,국내생산,182092211.6,0.4047023707,69,21201,58714,58714,0.5335199797,1.704556195,1.704556195,4582.323147
weekly,2026-03-06,procurement,,중개소싱,114248097,0.2539179205,14,8830,18420,18420,1.193184265,2.506395608,2.506395608,15438.16893
weekly,2026-03-06,first_order,,N,517715434.1,0.952286841,279,110014,271578,271578,1.574026023,3.928548883,3.928548883,7407.21695
weekly,2026-03-06,first_order,,Y,25939494,0.04771315895,15,7922,20501,20501,5.075432066,8.98169073,8.98169073,16618.80076
weekly,2026-03-06,new_product,,N,419092848.5,0.770880253,243,88757,218377,218377,1.330495293,3.130279128,3.130279128,6282.333361
weekly,2026-03-06,new_product,,Y,124562079.6,0.229119747,51,29179,73702,73702,3.071097619,8.649148925,8.649148925,13110.19247
weekly,2026-03-06,season,,미분류,383228354.1,0.7049110277,268,112374,275209,275209,2.221573247,5.197884169,5.197884169,7576.217444
weekly,2026-03-06,season,,여름,38379019,0.07059444699,9,2488,3088,3088,0.678063118,0.7577805423,0.7577805423,10459.56483
weekly,2026-03-06,season,,봄가을,43295985,0.07963872442,4,150,150,150,0.04577914594,0.04676603635,0.04676603635,13213.68811
weekly,2026-03-06,season,,겨울,78751570,0.1448558009,13,2924,13632,13632,0.1833873826,1.054503994,1.054503994,4939.139636
weekly,2026-03-06,subcategory,Drinkware,보틀,14619683.33,0.03249244134,5,980,3531,3531,0.3394478938,1.117450298,1.117450298,5063.89869
weekly,2026-03-06,subcategory,Stationery,펜,21739378,0.04831605776,13,13326,32723,32723,0.7573447669,1.983352335,1.983352335,1235.494834
weekly,2026-03-06,subcategory,Tech,PC/ 노트북 악세사리,11288293,0.02508838186,5,1470,7051,7051,0.7191703502,3.137477772,3.137477772,5522.588864
weekly,2026-03-06,subcategory,Fragrance,샤쉐,2373838,0.005275886639,4,6100,10000,10000,2.460134669,4.134708034,4.134708034,957.3706824
weekly,2026-03-06,subcategory,Lifestyle,네임택,0,0,1,1200,2600,2600,0,0,0,0
weekly,2026-03-06,subcategory,Tech,계절가전,1702724,0.003784326816,2,980,980,980,2.97326668,0.9120706659,0.9120706659,5165.971974
weekly,2026-03-06,subcategory,Tech,충전패드,40464000,0.08993178008,2,4340,4640,4640,2.574139976,4.859147555,4.859147555,24000
weekly,2026-03-06,subcategory,Drinkware,리유저블컵,5135800,0.01141438405,4,1508,2108,2108,0.4913587305,0.6408759126,0.6408759126,1673.421862
weekly,2026-03-06,subcategory,Lifestyle,우산,7822215,0.01738497724,2,1300,5620,5620,1.335826025,1.949732212,1.949732212,8037.783361
weekly,2026-03-06,subcategory,Tech,배터리,16029600,0.03562599995,4,1590,3962,3962,0.8529055289,3.924465232,3.924465232,8598.575136
weekly,2026-03-06,subcategory,Lifestyle,가드닝,3160,0.000007023142177,1,2200,3700,3700,13.92405063,4.962446352,4.962446352,20
weekly,2026-03-06,subcategory,Kit Package,플라스틱 박스,301600,0.0006703100255,4,0,0,0,0,0,0,1300
weekly,2026-03-06,subcategory,Lifestyle,캠핑,44542670,0.09899667859,4,0,0,0,0,0,0,13859.95467
weekly,2026-03-06,subcategory,Stationery,노트,12646003,0.02810591046,8,1460,2310,2310,0.2256799028,0.3754013961,0.3754013961,1954.759403
weekly,2026-03-06,subcategory,Lifestyle,구강가전,12679824,0.02818107808,1,980,1680,1680,0.6464379947,1.080872418,1.080872418,8364
weekly,2026-03-06,subcategory,Lifestyle,타월,10312567.6,0.02291981913,2,3050,5866,5866,0.9292618557,2.523469743,2.523469743,3141.992035
weekly,2026-03-06,subcategory,Stationery,다이어리,70148290,0.1559055108,9,2514,13022,13022,0.1891188074,1.222409708,1.222409708,5276.993215
weekly,2026-03-06,subcategory,Lifestyle,구강관리,779200,0.0017317824,1,1180,2675,2675,2.422997947,1.844445977,1.844445977,1600
weekly,2026-03-06,subcategory,Lifestyle,골프,4882815,0.01085212151,1,150,150,150,0.1587301587,0.2441669522,0.2441669522,5167
weekly,2026-03-06,subcategory,Bag&pouch,하드케이스 파우치,19524588,0.04339365743,4,2110,3257,3257,0.4629018483,0.6388791615,0.6388791615,4283.397096
weekly,2026-03-06,subcategory,Fragrance,디퓨저,753300,0.001674219304,1,328,830,830,0.1306252489,0.2767773776,0.2767773776,300
weekly,2026-03-06,subcategory,Drinkware,텀블러,53494982,0.1188933115,5,1605,4716,4716,0.3097318523,1.386626444,1.386626444,10323.42671
weekly,2026-03-06,subcategory,Tech,충전기,4723144,0.01049725058,3,470,2713,2713,2.055841087,5.303151376,5.303151376,20659.64573
weekly,2026-03-06,subcategory,Stationery,메모패드,5630976,0.01251491932,3,700,2520,2520,0.476113308,2.758799927,2.758799927,3829.975158
weekly,2026-03-06,subcategory,Lifestyle,모바일 악세사리,2725382,0.006057197871,2,1000,2400,2400,0.5892751915,1.220132181,1.220132181,1606
weekly,2026-03-06,subcategory,Drinkware,머그컵,1377500,0.003061512136,1,144,344,344,0.2613430127,0.6125356125,0.6125356125,2500
weekly,2026-03-06,subcategory,Bag&pouch,노트북백,0,0,2,0,2250,2250,0,0,0,0
weekly,2026-03-06,subcategory,Stationery,포스트잇,4790980,0.010648017,5,1350,3800,3800,0.736573163,1.717423539,1.717423539,2614.005402
weekly,2026-03-06,subcategory,Stationery,미분류,814879,0.001811079454,13,300,6273,6273,0.0379651802,0.8559078328,0.8559078328,103.1234269
weekly,2026-03-06,subcategory,Kit Package,슬리브박스,15063412,0.03347863422,3,150,1896,1896,0.03520420231,0.3733279299,0.3733279299,3535.30269
weekly,2026-03-06,subcategory,Kit Package,지퍼백,1127970,0.00250692838,3,100,550,550,0.05051034003,0.3031891543,0.3031891543,569.7414825
weekly,2026-03-06,subcategory,Tech,건강가전,19254480,0.04279333879,2,31,201,201,0.03538812785,0.214973262,0.214973262,21980
weekly,2026-03-06,subcategory,Tech,시계,1690500,0.003757158813,1,100,340,340,0.2898550725,0.9875108917,0.9875108917,4900
weekly,2026-03-06,subcategory,Lifestyle,명함지갑,4625154,0.0102794665,1,250,800,800,0.2831257078,1.567705271,1.567705271,5238
weekly,2026-03-06,subcategory,Lifestyle,도시락,1342384,0.002983466357,1,0,0,0,0,0,0,1583
weekly,2026-03-06,subcategory,Awards & Recognition,트로피,12848500,0.02855596274,2,100,834,834,0.02724053391,0.2172101261,0.2172101261,3500
weekly,2026-03-06,subcategory,Lifestyle,미분류,18375995,0.04084089415,1,0,0,0,0,0,0,15455
weekly,2026-03-06,subcategory,Lifestyle,여권케이스,3116000,0.00692535159,1,0,650,650,0,1.106911447,1.106911447,4100
weekly,2026-03-06,subcategory,Lifestyle,세제,1142408,0.002539017028,2,0,0,0,0,0,0,1055.679505
weekly,2026-03-06,subcategory,Figure,월드 오브 피규어,46860,0.0001041469754,1,0,0,0,0,0,0,781
weekly,2026-03-13,category,,Drinkware,68918728.67,0.1646768708,15,4237,10699,10699,0.5144376443,1.579967257,1.579967257,8714.399705
weekly,2026-03-13,category,,Stationery,108970052,0.2603769326,51,19650,60648,60648,0.6911122116,2.406502407,2.406502407,3952.186872
weekly,2026-03-13,category,,Tech,95018005,0.2270394134,19,8981,19887,19887,1.558414225,3.928819491,3.928819491,16499.54325
weekly,2026-03-13,category,,Fragrance,4607240,0.01100870374,5,6428,10830,10830,1.480682513,2.887015888,2.887015888,890.802602
weekly,2026-03-13,category,,Lifestyle,92208575.6,0.2203264625,21,11310,26141,26141,1.202694388,2.351138317,2.351138317,10876.26789
weekly,2026-03-13,category,,Kit Package,17575104,0.04199458095,10,250,2446,2446,0.04846308122,0.4200080127,0.4200080127,3302.088837
weekly,2026-03-13,category,,Bag&pouch,18490790,0.04418255377,6,2110,5507,5507,0.4947337733,0.9620197669,0.9620197669,4456.751517
weekly,2026-03-13,category,,Awards & Recognition,12673500,0.03028251336,2,100,834,834,0.02742731761,0.2183401956,0.2183401956,3500
weekly,2026-03-13,category,,Figure,46860,0.000111968957,1,0,0,0,0,0,0,781
weekly,2026-03-13,sub_category,,Product Parts,418508855.3,1,130,53066,136992,136992,1.106959862,2.918688094,2.918688094,9057.957946
weekly,2026-03-13,sourcing,,국내소싱,127494498.3,0.2351808268,42,21474,50761,50761,1.474702996,3.730939184,3.730939184,8741.626035
weekly,2026-03-13,sourcing,,중개소싱,92713733,0.1710230062,18,12930,24570,24570,1.921735989,3.344102803,3.344102803,15758.71294
weekly,2026-03-13,sourcing,,직소싱,36394791,0.06713510897,17,5381,27167,27167,1.701019407,6.976078093,6.976078093,11634.60779
weekly,2026-03-13,sourcing,,해당없음,285509615.3,0.526661058,217,78151,189581,189581,0.9357998302,2.299542636,2.299542636,3266.071196
weekly,2026-03-13,production,,해외생산,256603022.3,0.473338942,77,39785,102498,102498,1.721342842,4.277912537,4.277912537,11687.30369
weekly,2026-03-13,production,,국내생산,285509615.3,0.526661058,217,78151,189581,189581,0.9357998302,2.299542636,2.299542636,3266.071196
weekly,2026-03-13,procurement,,국내소싱,125612525.7,0.3001430533,36,20824,48086,48086,1.470781613,3.635831331,3.635831331,8855.748212
weekly,2026-03-13,procurement,,직소싱,26688622,0.06377074622,11,2211,11772,11772,1.252687211,4.944151467,4.944151467,15618.76363
weekly,2026-03-13,procurement,,국내생산,178851774.6,0.4273548154,69,21201,58714,58714,0.530138179,1.658608264,1.658608264,4512.763256
weekly,2026-03-13,procurement,,중개소싱,87355933,0.208731385,14,8830,18420,18420,1.458505082,2.76089385,2.76089385,16650.08507
weekly,2026-03-13,first_order,,N,517442040.6,0.9544917508,279,110014,271578,271578,1.445273314,3.602681317,3.602681317,6799.523123
weekly,2026-03-13,first_order,,Y,24670597,0.04550824919,15,7922,20501,20501,5.242494769,9.347555037,9.347555037,16745.96928
weekly,2026-03-13,new_product,,N,425638744.5,0.7851481684,246,90357,221816,221816,1.232816503,2.893296285,2.893296285,5775.203979
weekly,2026-03-13,new_product,,Y,116473893.1,0.2148518316,48,27579,70263,70263,2.916882112,8.343047949,8.343047949,12649.54377
weekly,2026-03-13,season,,미분류,392522020.6,0.7240598971,268,112374,275209,275209,1.961423559,4.653733339,4.653733339,6770.138379
weekly,2026-03-13,season,,여름,38763969,0.07150537787,9,2488,3088,3088,0.6709942502,0.7598963936,0.7598963936,10402.43195
weekly,2026-03-13,season,,봄가을,35771185,0.06598478345,4,150,150,150,0.05317505568,0.05031437746,0.05031437746,14014.67056
weekly,2026-03-13,season,,겨울,75055463,0.1384499416,13,2924,13632,13632,0.1871831129,1.034566605,1.034566605,4923.064162
weekly,2026-03-13,subcategory,Drinkware,보틀,10821716.67,0.02585779615,5,980,3531,3531,0.3424809595,1.01073277,1.01073277,4445.507696
weekly,2026-03-13,subcategory,Stationery,펜,18214367,0.04352205878,13,13326,32723,32723,0.7762946586,1.886411314,1.886411314,1163.735511
weekly,2026-03-13,subcategory,Tech,PC/ 노트북 악세사리,9481960,0.02265653374,5,1470,7051,7051,0.6581022321,2.699263794,2.699263794,4649.302674
weekly,2026-03-13,subcategory,Fragrance,샤쉐,3395840,0.008114141331,4,6100,10000,10000,2.329251569,4.563844671,4.563844671,1101.559962
weekly,2026-03-13,subcategory,Lifestyle,네임택,259900,0.0006210143387,1,1200,2600,2600,0.9234320893,0.7582184517,0.7582184517,100
weekly,2026-03-13,subcategory,Tech,계절가전,2207724,0.005275214544,2,980,980,980,2.570266634,0.9578090893,0.9578090893,5128.007153
weekly,2026-03-13,subcategory,Tech,충전패드,35304000,0.08435663799,2,4340,4640,4640,2.749445676,4.631578947,4.631578947,24000
weekly,2026-03-13,subcategory,Drinkware,리유저블컵,5015750,0.01198481212,4,1508,2108,2108,0.4668188883,0.6066475438,0.6066475438,1571.265015
weekly,2026-03-13,subcategory,Lifestyle,우산,3637760,0.008692193616,2,1300,5620,5620,1.842237876,2.133149846,2.133149846,8120
weekly,2026-03-13,subcategory,Tech,배터리,16006415,0.03824629945,4,1590,3962,3962,0.8532650401,3.643743988,3.643743988,8595.978498
weekly,2026-03-13,subcategory,Lifestyle,가드닝,85240,0.0002036754992,1,2200,3700,3700,0.9954751131,3.473288957,3.473288957,20
weekly,2026-03-13,subcategory,Kit Package,플라스틱 박스,301600,0.0007206538075,4,0,0,0,0,0,0,1300
weekly,2026-03-13,subcategory,Lifestyle,캠핑,37017870,0.08845182016,4,0,0,0,0,0,0,14765.3314
weekly,2026-03-13,subcategory,Stationery,노트,11878068,0.02838187974,8,1460,2310,2310,0.2324303206,0.3753175974,0.3753175974,1952.101947
weekly,2026-03-13,subcategory,Lifestyle,구강가전,4867848,0.0116314098,1,980,1680,1680,0.9342230696,1.146046512,1.146046512,8364
weekly,2026-03-13,subcategory,Lifestyle,타월,10297067.6,0.02460418094,2,3050,5866,5866,0.9299794395,2.432879643,2.432879643,3142.055244
weekly,2026-03-13,subcategory,Stationery,다이어리,66452183,0.1587832185,9,2514,13022,13022,0.1942593141,1.202645275,1.202645275,5277.62812
weekly,2026-03-13,subcategory,Lifestyle,구강관리,488000,0.001166044622,1,1180,2675,2675,2.97979798,1.987101567,1.987101567,1600
weekly,2026-03-13,subcategory,Lifestyle,골프,4882815,0.01166717248,1,150,150,150,0.1587301587,0.2327767257,0.2327767257,5167
weekly,2026-03-13,subcategory,Bag&pouch,하드케이스 파우치,18423518,0.04402181165,4,2110,3257,3257,0.4905914678,0.667487971,0.667487971,4411.615408
weekly,2026-03-13,subcategory,Fragrance,디퓨저,1211400,0.002894562408,1,328,830,830,0.1001679646,0.2683242227,0.2683242227,300
weekly,2026-03-13,subcategory,Drinkware,텀블러,52058762,0.1243910645,5,1605,4716,4716,0.3166422711,1.339742901,1.339742901,10412.08013
weekly,2026-03-13,subcategory,Tech,충전기,11732326,0.0280336386,3,470,2713,2713,0.5378114213,2.392764685,2.392764685,9414.829478
weekly,2026-03-13,subcategory,Stationery,메모패드,5254905,0.01255625761,3,700,2520,2520,0.5105915493,2.734955757,2.734955757,3970.170603
weekly,2026-03-13,subcategory,Lifestyle,모바일 악세사리,2070134,0.004946452086,2,1000,2400,2400,0.6697923644,1.25960208,1.25960208,1606
weekly,2026-03-13,subcategory,Drinkware,머그컵,1022500,0.002443198004,1,144,344,344,0.3,0.6280497925,0.6280497925,2500
weekly,2026-03-13,subcategory,Bag&pouch,노트북백,67272,0.0001607421185,2,0,2250,2250,0,9.493670886,9.493670886,16818
weekly,2026-03-13,subcategory,Stationery,포스트잇,6342810,0.01515573666,5,1350,3800,3800,0.5592636418,1.501991508,1.501991508,2306.194053
weekly,2026-03-13,subcategory,Stationery,미분류,827719,0.001977781329,13,300,6273,6273,0.03776403902,0.8507212551,0.8507212551,103.3852249
weekly,2026-03-13,subcategory,Kit Package,슬리브박스,16145534,0.03857871535,3,150,1896,1896,0.03393620306,0.3762541089,0.3762541089,3530.377096
weekly,2026-03-13,subcategory,Kit Package,지퍼백,1127970,0.002695211788,3,100,550,550,0.05051034003,0.3006915921,0.3006915921,569.7414825
weekly,2026-03-13,subcategory,Tech,건강가전,18595080,0.04443174802,2,31,201,201,0.03600464576,0.216849745,0.216849745,21980
weekly,2026-03-13,subcategory,Tech,시계,1690500,0.004039341053,1,100,340,340,0.2898550725,0.9873284055,0.9873284055,4900
weekly,2026-03-13,subcategory,Lifestyle,명함지갑,4625154,0.01105150809,1,250,800,800,0.2831257078,1.470096893,1.470096893,5238
weekly,2026-03-13,subcategory,Lifestyle,도시락,1342384,0.003207540254,1,0,0,0,0,0,0,1583
weekly,2026-03-13,subcategory,Awards & Recognition,트로피,12673500,0.03028251336,2,100,834,834,0.02742731761,0.2183401956,0.2183401956,3500
weekly,2026-03-13,subcategory,Lifestyle,미분류,18375995,0.0439082585,1,0,0,0,0,0,0,15455
weekly,2026-03-13,subcategory,Lifestyle,여권케이스,3116000,0.007445481645,1,0,650,650,0,1.078074434,1.078074434,4100
weekly,2026-03-13,subcategory,Lifestyle,세제,1142408,0.00272971046,2,0,0,0,0,0,0,1055.679505
weekly,2026-03-13,subcategory,Figure,월드 오브 피규어,46860,0.000111968957,1,0,0,0,0,0,0,781
weekly,2026-03-20,category,,Drinkware,66597802.33,0.1676940866,15,4237,10699,10699,0.5451392633,1.610311239,1.610311239,9012.510104
weekly,2026-03-20,category,,Stationery,114064475,0.2872157531,51,19650,60648,60648,0.6476726444,2.239478355,2.239478355,3722.387645
weekly,2026-03-20,category,,Tech,54663448,0.1376432354,19,8981,19887,19887,1.481775692,3.301306729,3.301306729,13465.06911
weekly,2026-03-20,category,,Fragrance,4823388,0.0121453504,5,6428,10830,10830,1.298038526,2.641874466,2.641874466,845.2843843
weekly,2026-03-20,category,,Lifestyle,91791801.6,0.2311328871,21,11310,26141,26141,1.224151925,2.358648839,2.358648839,10691.94249
weekly,2026-03-20,category,,Kit Package,17390932,0.043790581,10,250,2446,2446,0.04809182256,0.4230736219,0.4230736219,3299.677283
weekly,2026-03-20,category,,Bag&pouch,35086438,0.08834808309,6,2110,5507,5507,0.9002551325,2.176115782,2.176115782,10396.56952
weekly,2026-03-20,category,,Awards & Recognition,12673500,0.03191202912,2,100,834,834,0.02749014936,0.2192909418,0.2192909418,3500
weekly,2026-03-20,category,,Figure,46860,0.0001179940572,1,0,0,0,0,0,0,781
weekly,2026-03-20,sub_category,,Product Parts,397138644.9,1,130,53066,136992,136992,1.017660095,2.619768865,2.619768865,8090.17054
weekly,2026-03-20,sourcing,,국내소싱,121334906,0.2352031391,42,21474,50761,50761,1.516897414,3.764059168,3.764059168,8851.478867
weekly,2026-03-20,sourcing,,중개소싱,69100477,0.1339486685,18,12930,24570,24570,1.857472372,2.956351558,2.956351558,13463.3901
weekly,2026-03-20,sourcing,,직소싱,35782879,0.06936376138,17,5381,27167,27167,1.732801099,7.166194802,7.166194802,11742.28484
weekly,2026-03-20,sourcing,,해당없음,289654555.3,0.561484431,217,78151,189581,189581,0.8945427674,2.229476462,2.229476462,3186.546872
weekly,2026-03-20,production,,해외생산,226218262,0.438515569,77,39785,102498,102498,1.668931823,3.983376147,3.983376147,10717.49367
weekly,2026-03-20,production,,국내생산,289654555.3,0.561484431,217,78151,189581,189581,0.8945427674,2.229476462,2.229476462,3186.546872
weekly,2026-03-20,procurement,,국내소싱,119452933.3,0.3007839576,36,20824,48086,48086,1.514164959,3.670562785,3.670562785,8973.21648
weekly,2026-03-20,procurement,,직소싱,26380465,0.06642633583,11,2211,11772,11772,1.276352471,5.088503332,5.088503332,15685.46883
weekly,2026-03-20,procurement,,국내생산,185432169.6,0.4669204873,69,21201,58714,58714,0.5030010011,1.567128377,1.567128377,4320.98727
weekly,2026-03-20,procurement,,중개소싱,65873077,0.1658692193,14,8830,18420,18420,1.392193078,2.41280904,2.41280904,14057.37172
weekly,2026-03-20,first_order,,N,491458005.3,0.9526728077,279,110014,271578,271578,1.292146677,3.176198755,3.176198755,5976.848765
weekly,2026-03-20,first_order,,Y,24414812,0.04732719225,15,7922,20501,20501,5.321188908,9.647502854,9.647502854,16798.01741
weekly,2026-03-20,new_product,,N,437579841.2,0.8482320187,246,90357,221816,221816,1.288342887,3.059006744,3.059006744,6103.271177
weekly,2026-03-20,new_product,,Y,78292976.1,0.1517679813,48,27579,70263,70263,2.252759993,5.830458945,5.830458945,8644.736866
weekly,2026-03-20,season,,미분류,365467247.3,0.7084444751,268,112374,275209,275209,1.684228677,3.945438846,3.945438846,5701.412086
weekly,2026-03-20,season,,여름,38539569,0.07470750098,9,2488,3088,3088,0.6743975379,0.7692003005,0.7692003005,10452.30863
weekly,2026-03-20,season,,봄가을,35658313,0.06912229489,4,150,150,150,0.05502845808,0.05098945399,0.05098945399,14029.25874
weekly,2026-03-20,season,,겨울,76207688,0.147725729,13,2924,13632,13632,0.1805175019,0.9804351314,0.9804351314,4733.433975
weekly,2026-03-20,subcategory,Drinkware,보틀,10087133.33,0.02539952599,5,980,3531,3531,0.3730631299,1.055846761,1.055846761,4508.294505
weekly,2026-03-20,subcategory,Stationery,펜,18947791,0.04771077114,13,13326,32723,32723,0.7546660038,1.811630987,1.811630987,1111.886207
weekly,2026-03-20,subcategory,Tech,PC/ 노트북 악세사리,5496183,0.0138394565,5,1470,7051,7051,0.2364274909,0.8566374091,0.8566374091,1408.187655
weekly,2026-03-20,subcategory,Fragrance,샤쉐,3735888,0.009407012004,4,6100,10000,10000,1.932915898,3.978102865,3.978102865,1004.014188
weekly,2026-03-20,subcategory,Lifestyle,네임택,239500,0.0006030639502,1,1200,2600,2600,0.720865038,0.7777639287,0.7777639287,100
weekly,2026-03-20,subcategory,Tech,계절가전,2207724,0.005559076227,2,980,980,980,2.464190453,1.006386164,1.006386164,5128.007153
weekly,2026-03-20,subcategory,Tech,충전패드,4080000,0.01027349026,2,4340,4640,4640,3.913435528,4.975871314,4.975871314,24000
weekly,2026-03-20,subcategory,Drinkware,리유저블컵,4791350,0.01206467832,4,1508,2108,2108,0.4719454821,0.6080584517,0.6080584517,1558.84928
weekly,2026-03-20,subcategory,Lifestyle,우산,2403520,0.006052092967,2,1300,5620,5620,2.284272472,2.303544791,2.303544791,8120
weekly,2026-03-20,subcategory,Tech,배터리,11488415,0.02892797049,4,1590,3962,3962,0.924651341,3.509384069,3.509384069,8437.090684
weekly,2026-03-20,subcategory,Lifestyle,가드닝,41220,0.0001037924678,1,2200,3700,3700,1.018361364,3.222294796,3.222294796,20
weekly,2026-03-20,subcategory,Kit Package,플라스틱 박스,301600,0.0007594325152,4,0,0,0,0,0,0,1300
weekly,2026-03-20,subcategory,Lifestyle,캠핑,36904998,0.09292723957,4,0,0,0,0,0,0,14781.72263
weekly,2026-03-20,subcategory,Stationery,노트,11892331,0.02994503595,8,1460,2310,2310,0.2348554887,0.3757413999,0.3757413999,1952.64655
weekly,2026-03-20,subcategory,Lifestyle,구강가전,3169956,0.007981988256,1,980,1680,1680,1.186919661,1.221522055,1.221522055,8364
weekly,2026-03-20,subcategory,Lifestyle,타월,9980867.6,0.02513194756,2,3050,5866,5866,0.9402263359,2.371184221,2.371184221,3143.38758
weekly,2026-03-20,subcategory,Stationery,다이어리,67604408,0.1702287321,9,2514,13022,13022,0.1868030705,1.135241518,1.135241518,5057.822696
weekly,2026-03-20,subcategory,Lifestyle,구강관리,3576000,0.00900441205,1,1180,2675,2675,1.169474727,1.88347122,1.88347122,1600
weekly,2026-03-20,subcategory,Lifestyle,골프,4882815,0.01229498832,1,150,150,150,0.1587301587,0.2240662731,0.2240662731,5167
weekly,2026-03-20,subcategory,Bag&pouch,하드케이스 파우치,18201166,0.04583076019,4,2110,3257,3257,0.5004756467,0.6804497257,0.6804497257,4439.390713
weekly,2026-03-20,subcategory,Fragrance,디퓨저,1087500,0.002738338396,1,328,830,830,0.09671712208,0.2645348065,0.2645348065,300
weekly,2026-03-20,subcategory,Drinkware,텀블러,50704319,0.1276740998,5,1605,4716,4716,0.3310480825,1.331236282,1.331236282,10743.28808
weekly,2026-03-20,subcategory,Tech,충전기,11732326,0.02954214139,3,470,2713,2713,0.470945283,2.373173905,2.373173905,9414.829478
